player_id,matches_count,wins_count,easy_wins_count,defeated_count,easy_defeated_count,tied,score,player_name,email,country,last_login,level
UY5V7383,28.0,16.0,10.0,12.0,2.0,0.0,0.5714285714285714,Caden Parks,caden.p@gmail.com,Czech Republic,2020-12-31,expert
RZ8R3858,13.0,7.0,5.0,6.0,3.0,0.0,0.5384615384615384,Jaidyn Paul,paul.jaidyn@gmail.com,Bolivia,2020-11-17,intermediate
IJ6R7786,25.0,9.0,6.0,16.0,10.0,0.0,0.36,Cecelia Riddle,riddle.cecelia@gmail.com,Laos,2020-12-01,advanced
RT2D2267,13.0,7.0,3.0,5.0,4.0,1.0,0.5641025641025641,Yurem Preston,yurem_p@outlook.com,Cabo Verde,2020-10-17,intermediate
UJ4E2525,16.0,7.0,3.0,9.0,5.0,0.0,0.4375,Kennedy Kaufman,kaufman.kennedy@aol.com,Uzbekistan,2020-11-05,beginner
FN9U4211,18.0,5.0,1.0,12.0,5.0,1.0,0.2962962962962963,Phillip Kerr,kerr_phillip@gmail.com,Thailand,2020-12-13,beginner
CP5U4378,18.0,13.0,8.0,5.0,2.0,0.0,0.7222222222222222,Jadon Sims,jadon.sims@aol.com,Finland,2020-09-18,intermediate
CO7Q1754,13.0,9.0,5.0,4.0,2.0,0.0,0.6923076923076923,Bianca Rivers,bianca.r@aol.com,Paraguay,2020-12-07,intermediate
YW4Z6818,19.0,8.0,5.0,11.0,8.0,0.0,0.42105263157894735,Jesse Barajas,barajas_jesse@gmail.com,East Timor (Timor-Leste),2020-12-17,beginner
OX6A6126,25.0,15.0,10.0,10.0,4.0,0.0,0.6,Grady Bradshaw,bradshaw_g@gmail.com,Sao Tome and Principe,2020-10-20,expert
HW1C6877,14.0,7.0,5.0,7.0,4.0,0.0,0.5,Cassie Powers,powers_cassie@yahoo.com,Canada,2020-09-02,intermediate
WO2E4195,21.0,12.0,9.0,9.0,5.0,0.0,0.5714285714285714,Collin Hughes,collin.hughes@gmail.com,Egypt,2020-12-22,expert
MH9I2172,18.0,9.0,5.0,9.0,5.0,0.0,0.5,Julianna Cox,julianna.cox@gmail.com,Hungary,2020-12-16,beginner
AC3M9492,15.0,7.0,4.0,8.0,3.0,0.0,0.4666666666666667,Kayden Alvarez,alvarez_k@aol.com,Cameroon,2020-12-23,intermediate
SD7Y4489,28.0,16.0,10.0,12.0,10.0,0.0,0.5714285714285714,Karson Brennan,brennan.karson@gmail.com,Andorra,2020-12-16,expert
DG5Q6267,24.0,15.0,9.0,9.0,5.0,0.0,0.625,Juliet Dodson,dodson.juliet@gmail.com,Moldova,2020-12-06,expert
JQ3E1977,25.0,14.0,8.0,11.0,7.0,0.0,0.56,Madden Joseph,madden_j@aol.com,Eritrea,2020-12-21,expert
ZU1S3592,20.0,7.0,3.0,13.0,9.0,0.0,0.35,Jaslene Tyler,tyler.j@gmail.com,Senegal,2020-10-25,beginner
OU2W5733,15.0,9.0,5.0,6.0,3.0,0.0,0.6,Adrianna Glover,adrianna_glover@gmail.com,Serbia,2020-12-01,intermediate
UN3J7295,17.0,7.0,4.0,9.0,5.0,1.0,0.4313725490196079,Shania Sanchez,sanchez.s@gmail.com,Hungary,2020-11-12,beginner
CA0O5763,18.0,10.0,4.0,8.0,5.0,0.0,0.5555555555555556,Deandre Robles,robles_d@gmail.com,Uruguay,2020-12-04,intermediate
XQ0R6734,16.0,9.0,5.0,7.0,5.0,0.0,0.5625,Julien Nixon,nixon.julien@gmail.com,Antigua and Barbuda,2020-11-24,intermediate
TP1A7922,25.0,13.0,12.0,12.0,4.0,0.0,0.52,Jamie Rowe,rowe.j@gmail.com,Madagascar,2020-12-14,expert
KM0J5196,20.0,9.0,4.0,11.0,9.0,0.0,0.45,Dulce Fisher,fisher_dulce@aol.com,Montenegro,2020-08-31,advanced
EZ7U6984,15.0,9.0,4.0,6.0,5.0,0.0,0.6,Harper Hendricks,hendricks_harper@gmail.com,Seychelles,2020-11-11,intermediate
DU3M7732,28.0,12.0,8.0,15.0,9.0,1.0,0.4404761904761905,Colten Mitchell,colten_m@gmail.com,Vatican City,2020-12-14,advanced
VC5Q8746,23.0,13.0,10.0,9.0,5.0,1.0,0.5797101449275363,Ashanti Murillo,murillo_a@gmail.com,Iceland,2020-12-01,expert
KQ8A9346,24.0,13.0,10.0,11.0,8.0,0.0,0.5416666666666666,Lola Bailey,bailey.l@gmail.com,Estonia,2020-12-25,expert
QI7S8293,24.0,11.0,3.0,13.0,10.0,0.0,0.4583333333333333,Marshall Sandoval,sandoval_m@gmail.com,Latvia,2020-11-10,advanced
XV5M8573,16.0,8.0,6.0,8.0,3.0,0.0,0.5,Fisher Fischer,fisher.f@gmail.com,Afghanistan,2020-11-01,intermediate
ZK0Q7434,17.0,13.0,4.0,4.0,2.0,0.0,0.7647058823529411,Journey Finley,finley_j@aol.com,Lithuania,2020-08-08,intermediate
IS8N4969,23.0,9.0,7.0,14.0,7.0,0.0,0.39130434782608703,Dante Fisher,dante.f@gmail.com,Thailand,2020-12-21,advanced
FC6N5285,24.0,17.0,10.0,7.0,6.0,0.0,0.7083333333333334,Deegan Luna,luna_deegan@gmail.com,Canada,2020-12-30,expert
ME8G7589,19.0,10.0,4.0,9.0,6.0,0.0,0.5263157894736842,Rebekah Sandoval,sandoval_rebekah@aol.com,Marshall Islands,2020-11-08,beginner
EX2G2665,19.0,6.0,3.0,13.0,7.0,0.0,0.3157894736842105,Shania Prince,shania.prince@gmail.com,Solomon Islands,2020-12-03,beginner
EV5C5648,12.0,9.0,6.0,3.0,1.0,0.0,0.75,Reina Mathis,mathis_r@gmail.com,Bolivia,2020-07-13,intermediate
OI8N8358,19.0,10.0,6.0,9.0,7.0,0.0,0.5263157894736842,Cadence Harrell,harrell_c@outlook.com,Brunei,2020-12-10,beginner
UW4E9584,26.0,10.0,7.0,16.0,12.0,0.0,0.38461538461538464,Layne Fritz,fritz_l@gmail.com,Zimbabwe,2020-12-21,advanced
MN7G5382,16.0,9.0,4.0,7.0,5.0,0.0,0.5625,Rosemary Hahn,hahn_r@aol.com,Japan,2020-12-15,intermediate
DP3R5423,19.0,14.0,11.0,5.0,4.0,0.0,0.7368421052631579,James Mosley,mosley.james@yahoo.com,Serbia,2020-11-29,expert
RN3Y3846,22.0,10.0,4.0,12.0,6.0,0.0,0.4545454545454545,April Russell,april.r@gmail.com,Cameroon,2020-12-26,beginner
HJ7O3979,21.0,7.0,3.0,14.0,5.0,0.0,0.3333333333333333,Lamar Kline,kline.l@gmail.com,Rwanda,2020-12-11,beginner
JK6I8462,17.0,8.0,3.0,9.0,7.0,0.0,0.4705882352941176,Finnegan Villegas,finnegan_v@gmail.com,Canada,2020-12-30,beginner
AD7P5925,23.0,12.0,7.0,11.0,8.0,0.0,0.5217391304347826,Jordyn Franco,franco_j@gmail.com,"Korea, North",2020-12-21,advanced
AW1D3784,23.0,7.0,5.0,16.0,9.0,0.0,0.3043478260869565,Liberty Maddox,maddox_liberty@yahoo.com,Finland,2020-11-13,advanced
ML9U1625,22.0,12.0,7.0,10.0,4.0,0.0,0.5454545454545454,Trey Conway,trey_conway@yahoo.com,Bolivia,2020-11-23,expert
AT5B9311,17.0,10.0,5.0,6.0,2.0,1.0,0.6078431372549019,Kristin Larsen,larsen_k@gmail.com,The Gambia,2020-12-04,intermediate
YM8G6212,27.0,15.0,12.0,12.0,9.0,0.0,0.5555555555555556,Mariam Brown,mariam.b@gmail.com,Kyrgyzstan,2020-11-15,expert
YF5F3785,15.0,7.0,5.0,7.0,5.0,1.0,0.4888888888888889,Ashton Hoover,ashton.hoover@gmail.com,Ukraine,2020-12-01,beginner
RW0G4222,19.0,10.0,4.0,9.0,5.0,0.0,0.5263157894736842,Mina Stewart,mina.stewart@gmail.com,Panama,2020-10-31,intermediate
WJ4P3866,22.0,14.0,6.0,7.0,6.0,1.0,0.6515151515151515,Zander Sellers,zander.sellers@aol.com,Guinea,2020-11-22,expert
PL7G6862,16.0,10.0,5.0,6.0,3.0,0.0,0.625,Eric Fields,eric.f@yahoo.com,Kiribati,2020-11-21,intermediate
CF3V2859,22.0,11.0,9.0,11.0,6.0,0.0,0.5,Reynaldo Brock,brock_r@gmail.com,Palau,2020-10-27,expert
QI7M9246,16.0,10.0,5.0,6.0,5.0,0.0,0.625,Giancarlo Beasley,giancarlo_b@outlook.com,Turkey,2020-11-27,intermediate
ZZ7A3391,21.0,9.0,4.0,12.0,7.0,0.0,0.42857142857142855,Reyna Hart,hart.reyna@yahoo.com,Romania,2020-11-30,beginner
ZF1U5814,18.0,8.0,4.0,10.0,4.0,0.0,0.4444444444444444,Allyson Willis,allyson.w@gmail.com,Guyana,2020-12-17,beginner
YS6T5976,23.0,11.0,3.0,12.0,6.0,0.0,0.4782608695652174,Kendra Pearson,pearson.kendra@outlook.com,South Africa,2020-12-29,beginner
QJ7B9295,24.0,12.0,7.0,12.0,12.0,0.0,0.5,Cassie Holder,cassie_h@gmail.com,Saudi Arabia,2020-12-13,advanced
IF2U9913,24.0,8.0,3.0,16.0,12.0,0.0,0.3333333333333333,Noel Ponce,noel.p@yahoo.com,Zambia,2020-11-09,advanced
TT8Q1984,14.0,9.0,4.0,5.0,2.0,0.0,0.6428571428571429,Jamar Nelson,nelson_jamar@gmail.com,"Korea, South",2020-12-14,intermediate
UR1Q5752,18.0,12.0,7.0,6.0,3.0,0.0,0.6666666666666666,Zackery Casey,zackery_casey@gmail.com,Liechtenstein,2020-11-25,intermediate
DF1A9128,19.0,6.0,2.0,13.0,7.0,0.0,0.3157894736842105,Cortez Durham,cortez_d@gmail.com,Barbados,2020-12-14,beginner
UO9Y8639,18.0,11.0,5.0,7.0,5.0,0.0,0.6111111111111112,Todd Sandoval,sandoval_todd@gmail.com,Armenia,2020-12-17,intermediate
XS4H7577,18.0,9.0,7.0,9.0,8.0,0.0,0.5,Justin Ryan,justin_ryan@gmail.com,Croatia,2020-12-24,advanced
FY2B1934,25.0,14.0,10.0,11.0,6.0,0.0,0.56,Landyn Walker,walker.landyn@gmail.com,Finland,2020-12-24,expert
HF9K1492,28.0,10.0,6.0,18.0,12.0,0.0,0.35714285714285715,Elena Gaines,elena_g@yahoo.com,Germany,2020-12-04,advanced
QM8H7461,21.0,10.0,4.0,11.0,4.0,0.0,0.4761904761904762,River Lawson,lawson_r@aol.com,Marshall Islands,2020-07-11,beginner
LB6C4933,22.0,12.0,5.0,10.0,5.0,0.0,0.5454545454545454,Dania Camacho,camacho.dania@yahoo.com,Syria,2020-12-04,intermediate
PO5I3317,17.0,8.0,5.0,9.0,2.0,0.0,0.4705882352941176,Charlie Rich,rich_charlie@gmail.com,Zimbabwe,2020-12-29,intermediate
UJ1U2443,27.0,18.0,7.0,9.0,7.0,0.0,0.6666666666666666,Cierra Tanner,tanner_c@aol.com,Belgium,2020-10-19,expert
IF0C1691,22.0,11.0,7.0,11.0,7.0,0.0,0.5,Brielle Richardson,brielle.richardson@gmail.com,Saint Kitts and Nevis,2020-09-18,expert
KZ9T8931,23.0,12.0,11.0,11.0,5.0,0.0,0.5217391304347826,Brynlee Maxwell,maxwell_brynlee@gmail.com,Albania,2020-11-23,expert
QS1X2899,17.0,12.0,8.0,5.0,3.0,0.0,0.7058823529411765,Kieran Michael,kieran_m@gmail.com,Indonesia,2020-12-08,intermediate
HA2S9134,28.0,14.0,9.0,13.0,8.0,1.0,0.5119047619047619,Johnathon Barrera,barrera_j@gmail.com,Nepal,2020-11-28,expert
FT5I8374,21.0,10.0,8.0,11.0,9.0,0.0,0.4761904761904762,Aron Sandoval,sandoval_aron@yahoo.com,Argentina,2020-12-15,advanced
WV1S4339,16.0,7.0,6.0,9.0,5.0,0.0,0.4375,Bella Small,bella.s@yahoo.com,Ecuador,2020-11-16,beginner
FB2H9972,24.0,13.0,8.0,11.0,6.0,0.0,0.5416666666666666,Carlee Mueller,carlee_mueller@gmail.com,The Bahamas,2020-12-28,expert
CW9O5892,22.0,10.0,8.0,12.0,8.0,0.0,0.4545454545454545,Shania May,may.s@gmail.com,Guinea-Bissau,2020-12-30,advanced
RH0W1147,29.0,13.0,5.0,16.0,11.0,0.0,0.4482758620689655,Tyree Nolan,tyree.nolan@gmail.com,San Marino,2020-12-05,advanced
DF7L6657,15.0,8.0,5.0,7.0,5.0,0.0,0.5333333333333333,Clinton Pennington,clinton_p@gmail.com,Qatar,2020-12-25,intermediate
QX1D5539,31.0,19.0,13.0,12.0,9.0,0.0,0.6129032258064516,Malik Luna,luna.m@gmail.com,Algeria,2020-12-27,expert
RL5G3812,16.0,8.0,2.0,8.0,3.0,0.0,0.5,Zane Kirk,kirk.z@yahoo.com,Mongolia,2020-12-18,beginner
AR9W5255,16.0,11.0,6.0,5.0,3.0,0.0,0.6875,Gavyn Lloyd,gavyn_l@gmail.com,Burundi,2020-11-04,intermediate
XN0O3866,18.0,8.0,4.0,10.0,7.0,0.0,0.4444444444444444,Shawn Dixon,dixon.s@gmail.com,Turkey,2020-10-27,beginner
IH7W9998,13.0,7.0,5.0,6.0,3.0,0.0,0.5384615384615384,Jacquelyn Hobbs,hobbs.jacquelyn@gmail.com,Chad,2020-10-03,intermediate
CQ9S6413,18.0,9.0,6.0,9.0,4.0,0.0,0.5,Hudson Murillo,hudson.murillo@yahoo.com,Greece,2020-11-22,intermediate
FO4A9126,19.0,11.0,6.0,7.0,6.0,1.0,0.5964912280701754,Jeremiah Colon,jeremiah.c@yahoo.com,Haiti,2020-12-23,intermediate
YT8H9883,29.0,11.0,7.0,18.0,15.0,0.0,0.3793103448275862,Orion Murphy,orion.murphy@aol.com,Bulgaria,2020-12-27,advanced
OU2E3138,19.0,9.0,8.0,10.0,7.0,0.0,0.4736842105263158,Natasha Richard,richard.natasha@gmail.com,Czech Republic,2020-12-11,expert
OV2V3996,15.0,8.0,6.0,7.0,6.0,0.0,0.5333333333333333,Krista Potts,krista.p@yahoo.com,Bolivia,2020-12-03,intermediate
PV1K4871,19.0,9.0,5.0,10.0,5.0,0.0,0.4736842105263158,Kareem Dudley,kareem_dudley@gmail.com,Qatar,2020-12-24,beginner
YM1A2517,22.0,8.0,5.0,14.0,9.0,0.0,0.3636363636363637,Fatima Huffman,fatima_huffman@gmail.com,Dominica,2020-08-27,advanced
RE2Q1216,18.0,11.0,8.0,7.0,5.0,0.0,0.6111111111111112,River Chan,river.c@gmail.com,Cuba,2020-08-25,intermediate
SB1Z6919,12.0,6.0,3.0,5.0,2.0,1.0,0.5277777777777778,Haylie Ortega,ortega_haylie@gmail.com,Seychelles,2020-12-14,intermediate
TL1F5754,18.0,7.0,4.0,11.0,5.0,0.0,0.3888888888888889,Jackson Mann,mann_jackson@aol.com,Algeria,2020-10-25,beginner
AA3B3582,16.0,6.0,3.0,10.0,7.0,0.0,0.375,Reed Branch,branch_r@gmail.com,Tunisia,2020-12-28,beginner
PH8Q7977,20.0,14.0,9.0,6.0,2.0,0.0,0.7,Jonas Perry,jonas.perry@gmail.com,Ireland,2020-12-18,intermediate
CK5R8153,15.0,8.0,5.0,7.0,3.0,0.0,0.5333333333333333,Brenton Haas,brenton_haas@outlook.com,Cabo Verde,2020-12-09,intermediate
YJ3Z6422,17.0,9.0,7.0,8.0,6.0,0.0,0.5294117647058824,Noemi Terry,noemi_t@gmail.com,Central African Republic,2020-12-10,intermediate
BX0A4535,20.0,12.0,7.0,8.0,4.0,0.0,0.6,Tobias Perez,tobias_perez@yahoo.com,Andorra,2020-12-14,intermediate
EZ5Y6283,23.0,10.0,4.0,12.0,8.0,1.0,0.4492753623188406,Jamari Kidd,jamari_kidd@gmail.com,Hungary,2020-11-27,advanced
RE9M4654,22.0,5.0,4.0,17.0,7.0,0.0,0.2272727272727273,Nancy Friedman,friedman_n@gmail.com,Singapore,2020-10-02,beginner
HB3S6354,14.0,9.0,4.0,5.0,3.0,0.0,0.6428571428571429,Lara Pierce,lara_p@yahoo.com,United States,2020-12-09,intermediate
TD5X8671,18.0,7.0,3.0,11.0,9.0,0.0,0.3888888888888889,Tanner Bates,tanner_bates@yahoo.com,Saint Vincent and the Grenadines,2020-10-21,beginner
CV5Y5957,24.0,9.0,9.0,14.0,8.0,1.0,0.3888888888888889,Jared Davidson,davidson_jared@gmail.com,Brunei,2020-12-01,advanced
GL8W7918,20.0,9.0,5.0,10.0,7.0,1.0,0.4666666666666667,Maya Hendricks,maya_h@gmail.com,Somalia,2020-12-31,beginner
WF2U6154,21.0,9.0,5.0,12.0,8.0,0.0,0.42857142857142855,Arabella Daugherty,arabella_daugherty@yahoo.com,Sierra Leone,2020-12-12,advanced
HU6Z9614,23.0,11.0,8.0,12.0,6.0,0.0,0.4782608695652174,Arianna Duffy,duffy.arianna@yahoo.com,Zambia,2020-11-21,expert
LD5S5482,14.0,10.0,5.0,4.0,3.0,0.0,0.7142857142857143,Virginia Camacho,camacho_v@yahoo.com,Saint Vincent and the Grenadines,2020-11-09,intermediate
JW5N8147,17.0,10.0,5.0,7.0,3.0,0.0,0.5882352941176471,Jamie Rojas,jamie.rojas@yahoo.com,Monaco,2020-10-30,intermediate
RQ4Y2986,26.0,13.0,9.0,13.0,8.0,0.0,0.5,Hassan Meadows,meadows.hassan@yahoo.com,Denmark,2020-12-30,expert
QB0J3814,24.0,12.0,10.0,12.0,6.0,0.0,0.5,Alma Ewing,ewing.a@yahoo.com,Germany,2020-12-15,expert
VA5R5899,32.0,15.0,11.0,17.0,11.0,0.0,0.46875,Ariella Bray,ariella_bray@gmail.com,Bangladesh,2020-11-04,advanced
IL2C3221,23.0,9.0,7.0,13.0,8.0,1.0,0.4057971014492754,Londyn Richard,londyn_richard@yahoo.com,Bangladesh,2020-11-15,advanced
RQ5O2393,27.0,15.0,5.0,12.0,5.0,0.0,0.5555555555555556,Issac Burnett,issac.b@yahoo.com,Czech Republic,2020-12-31,expert
DQ0Q1425,17.0,12.0,4.0,5.0,4.0,0.0,0.7058823529411765,Oscar Hahn,hahn.oscar@yahoo.com,Turkmenistan,2020-12-08,intermediate
QV6R3169,21.0,11.0,7.0,10.0,7.0,0.0,0.5238095238095238,Vincent Stout,vincent_stout@aol.com,Egypt,2020-09-03,expert
YE7J8562,20.0,10.0,8.0,10.0,9.0,0.0,0.5,Jimmy Welch,jimmy_welch@gmail.com,Angola,2020-12-17,advanced
JF4R7767,15.0,10.0,7.0,5.0,3.0,0.0,0.6666666666666666,Salvatore Atkins,salvatore_atkins@yahoo.com,Uzbekistan,2020-12-01,intermediate
OB4Z1474,18.0,7.0,5.0,11.0,6.0,0.0,0.3888888888888889,Kierra Ward,kierra_w@yahoo.com,Nigeria,2020-10-03,beginner
ZR9Z4626,11.0,4.0,3.0,7.0,5.0,0.0,0.3636363636363637,Valentin Parker,valentin_p@yahoo.com,Malaysia,2020-10-22,beginner
QO1I6396,16.0,7.0,7.0,9.0,5.0,0.0,0.4375,Alvin Nolan,nolan.alvin@gmail.com,Poland,2020-12-17,beginner
US8Y7794,27.0,13.0,7.0,14.0,7.0,0.0,0.4814814814814815,Kendrick Jefferson,kendrick.jefferson@yahoo.com,Nauru,2020-12-01,advanced
ZT8H7193,22.0,7.0,5.0,15.0,6.0,0.0,0.3181818181818182,Antonio Gregory,antonio.gregory@gmail.com,Liechtenstein,2020-12-09,beginner
JM8W3768,19.0,10.0,8.0,8.0,3.0,1.0,0.543859649122807,Kamari Stevens,stevens_kamari@outlook.com,New Zealand,2020-11-08,intermediate
PQ8C4199,20.0,14.0,7.0,6.0,4.0,0.0,0.7,Kayley Zamora,kayley.z@gmail.com,Algeria,2020-12-26,intermediate
YL3K1942,21.0,13.0,5.0,8.0,4.0,0.0,0.6190476190476191,Lainey Lawson,lainey.l@gmail.com,Benin,2020-12-30,intermediate
JB8C7763,25.0,14.0,7.0,11.0,7.0,0.0,0.56,Miracle Hunter,miracle_h@gmail.com,Netherlands,2020-11-13,expert
QP0G3428,23.0,14.0,6.0,9.0,3.0,0.0,0.6086956521739131,Simon Delgado,simon_d@gmail.com,Armenia,2020-12-21,intermediate
MS5I1468,13.0,9.0,4.0,4.0,2.0,0.0,0.6923076923076923,Broderick Higgins,broderick.higgins@gmail.com,Uganda,2020-12-28,intermediate
YO4Z8723,20.0,13.0,8.0,6.0,2.0,1.0,0.6666666666666666,Leilani Stone,leilani_s@aol.com,Singapore,2020-12-03,intermediate
BG5V5373,22.0,10.0,4.0,12.0,9.0,0.0,0.4545454545454545,Reilly Merritt,merritt.reilly@gmail.com,Morocco,2020-10-13,advanced
WV1Q3881,21.0,11.0,3.0,10.0,7.0,0.0,0.5238095238095238,Rachel Torres,rachel.t@yahoo.com,The Gambia,2020-12-16,beginner
HO3F1288,20.0,6.0,5.0,14.0,10.0,0.0,0.3,Moriah Bonilla,bonilla_m@yahoo.com,Netherlands,2020-12-25,advanced
EH1G2142,19.0,7.0,5.0,12.0,7.0,0.0,0.3684210526315789,Jaiden Fowler,jaiden_fowler@yahoo.com,Bulgaria,2020-12-24,beginner
ZZ4W6994,22.0,14.0,11.0,8.0,5.0,0.0,0.6363636363636364,Kirsten Donaldson,kirsten.donaldson@yahoo.com,East Timor (Timor-Leste),2020-11-27,expert
XT3U2214,19.0,8.0,6.0,11.0,6.0,0.0,0.42105263157894735,Janelle Carpenter,carpenter_j@yahoo.com,Romania,2020-12-29,beginner
GP4V9212,20.0,9.0,7.0,10.0,6.0,1.0,0.4666666666666667,Aleena Caldwell,aleena_caldwell@aol.com,Norway,2020-10-21,expert
OA9J5887,16.0,8.0,4.0,8.0,4.0,0.0,0.5,Renee Ferrell,ferrell.renee@yahoo.com,Solomon Islands,2020-12-03,intermediate
KL2J3174,18.0,10.0,9.0,8.0,7.0,0.0,0.5555555555555556,Rodrigo Kennedy,kennedy_r@gmail.com,Myanmar (Burma),2020-12-17,expert
AK2J6655,25.0,11.0,5.0,14.0,8.0,0.0,0.44,Mckenzie Harvey,harvey_mckenzie@yahoo.com,Mauritania,2020-12-24,advanced
OR1Z4916,24.0,10.0,7.0,13.0,7.0,1.0,0.4305555555555556,Houston Sawyer,sawyer_houston@gmail.com,Eswatini,2020-12-27,advanced
EV9B5889,24.0,13.0,9.0,11.0,8.0,0.0,0.5416666666666666,Ryland Vargas,vargas_ryland@gmail.com,Bulgaria,2020-09-29,expert
EA3Z1754,19.0,9.0,7.0,10.0,7.0,0.0,0.4736842105263158,Brenna Houston,houston_b@gmail.com,Eswatini,2020-11-19,beginner
SX3R3624,18.0,12.0,8.0,6.0,4.0,0.0,0.6666666666666666,Marie Rich,marie_rich@gmail.com,Montenegro,2020-12-23,intermediate
MM6I4228,18.0,9.0,7.0,9.0,6.0,0.0,0.5,Ezequiel Nelson,ezequiel.n@yahoo.com,Malaysia,2020-09-28,intermediate
MF2U6215,19.0,8.0,6.0,11.0,6.0,0.0,0.42105263157894735,Kristen Peck,kristen_p@gmail.com,Montenegro,2020-12-12,beginner
OD1P4437,16.0,10.0,6.0,6.0,4.0,0.0,0.625,Francis Chung,chung_f@gmail.com,Norway,2020-12-30,intermediate
AL1U6881,22.0,8.0,6.0,14.0,7.0,0.0,0.3636363636363637,Alyssa Richard,richard_alyssa@yahoo.com,Moldova,2020-11-15,advanced
RG7M8534,20.0,5.0,3.0,15.0,9.0,0.0,0.25,Shane Levine,shane_levine@gmail.com,Rwanda,2020-11-22,beginner
QX2P1855,29.0,14.0,7.0,15.0,11.0,0.0,0.4827586206896552,Zane Clements,zane_c@gmail.com,Mali,2020-12-12,advanced
OY4N1366,22.0,10.0,7.0,12.0,5.0,0.0,0.4545454545454545,Boston Costa,boston_costa@gmail.com,Barbados,2020-12-28,expert
UR7H4453,17.0,9.0,5.0,8.0,6.0,0.0,0.5294117647058824,Miley Ball,miley_ball@outlook.com,Solomon Islands,2020-12-01,intermediate
DR6X9919,24.0,13.0,8.0,11.0,4.0,0.0,0.5416666666666666,Liana Graham,graham_liana@yahoo.com,Sao Tome and Principe,2020-11-19,expert
RU3I3578,23.0,14.0,9.0,9.0,7.0,0.0,0.6086956521739131,Andres Reese,reese.andres@gmail.com,Guatemala,2020-11-15,expert
YW8R8957,23.0,12.0,6.0,11.0,7.0,0.0,0.5217391304347826,Theresa Hawkins,hawkins_t@yahoo.com,Afghanistan,2020-12-11,advanced
WM4S8765,20.0,13.0,7.0,7.0,3.0,0.0,0.65,Carina Gay,carina.gay@outlook.com,Bosnia and Herzegovina,2020-11-01,intermediate
NW1P5529,26.0,16.0,9.0,10.0,9.0,0.0,0.6153846153846154,Briana Potter,potter_briana@aol.com,Pakistan,2020-12-19,expert
VI0J1115,24.0,14.0,7.0,10.0,7.0,0.0,0.5833333333333334,Roberto Gallagher,gallagher.roberto@yahoo.com,Chile,2020-12-10,expert
HT2P2585,20.0,11.0,7.0,9.0,4.0,0.0,0.55,Violet Craig,craig_v@outlook.com,Samoa,2020-12-23,intermediate
XF1W8912,24.0,14.0,10.0,10.0,7.0,0.0,0.5833333333333334,Armando Frost,armando.frost@gmail.com,Uruguay,2020-12-30,expert
RZ7E6822,16.0,10.0,6.0,6.0,3.0,0.0,0.625,Allen Estes,estes.allen@yahoo.com,Central African Republic,2020-11-19,intermediate
AI0P8843,21.0,9.0,1.0,12.0,9.0,0.0,0.42857142857142855,Julian Paul,paul.j@outlook.com,Argentina,2020-11-28,beginner
NP5I8958,26.0,12.0,4.0,13.0,8.0,1.0,0.4743589743589744,Dashawn Goodman,goodman.dashawn@gmail.com,Nigeria,2020-12-17,advanced
TF7W1813,18.0,8.0,5.0,10.0,5.0,0.0,0.4444444444444444,Jacquelyn Stuart,stuart.j@yahoo.com,Uzbekistan,2020-12-12,beginner
HZ0M9931,22.0,18.0,9.0,4.0,3.0,0.0,0.8181818181818182,Lance Harrington,lance_harrington@outlook.com,Cambodia,2020-12-05,expert
SZ1O7268,27.0,12.0,9.0,15.0,8.0,0.0,0.4444444444444444,Jacob Reyes,jacob_reyes@aol.com,Nicaragua,2020-12-26,advanced
YP3H8157,21.0,12.0,9.0,9.0,6.0,0.0,0.5714285714285714,Maleah Barajas,barajas.m@yahoo.com,Italy,2020-11-07,expert
OE9T8126,23.0,11.0,7.0,12.0,6.0,0.0,0.4782608695652174,Adonis Vance,vance.adonis@yahoo.com,United Arab Emirates,2020-12-18,expert
PE0H9974,21.0,10.0,7.0,11.0,8.0,0.0,0.4761904761904762,Thomas Becker,thomas_becker@gmail.com,Brazil,2020-12-31,advanced
RI0U8544,16.0,12.0,6.0,4.0,3.0,0.0,0.75,Giovanny Walker,giovanny_w@gmail.com,Somalia,2020-11-13,intermediate
QK0L4789,16.0,8.0,6.0,8.0,5.0,0.0,0.5,Reese Schaefer,reese.s@gmail.com,Vietnam,2020-10-24,intermediate
ZY7H5243,18.0,8.0,5.0,10.0,8.0,0.0,0.4444444444444444,Martha Kaufman,martha_k@gmail.com,Nicaragua,2020-11-11,beginner
HH8K2386,11.0,5.0,1.0,6.0,3.0,0.0,0.4545454545454545,Randall Lawrence,randall.l@gmail.com,Mozambique,2020-12-20,beginner
VN0C6383,19.0,10.0,5.0,9.0,6.0,0.0,0.5263157894736842,Sharon Morton,morton_sharon@gmail.com,Sweden,2020-09-09,beginner
MP2Z3516,16.0,7.0,5.0,9.0,6.0,0.0,0.4375,Kelly Mccarthy,kelly_m@aol.com,Taiwan,2020-11-30,beginner
FK4C6476,21.0,11.0,5.0,10.0,4.0,0.0,0.5238095238095238,Micheal Villanueva,micheal_v@outlook.com,East Timor (Timor-Leste),2020-11-29,intermediate
ZH3F8176,19.0,10.0,8.0,9.0,8.0,0.0,0.5263157894736842,Bradyn Hobbs,bradyn_h@gmail.com,Burundi,2020-11-21,expert
QS6Q2799,18.0,6.0,6.0,12.0,8.0,0.0,0.3333333333333333,Jovanny Davidson,jovanny_d@aol.com,Guatemala,2020-12-02,beginner
